0 th order coefficient,1st order coefficient,2nd order coefficient,3rd order coefficient,4th order coefficient,5th order coefficient,6th order coefficient,7th order coefficient,8th order coefficient,9th order coefficient,10th order coefficient,11 th order coefficient,12th order coefficient,13 th order coefficient,Delta of 0th order coefficient,Delta of 1st order coefficient,Delta of 2nd order coefficient,Delta of 3rd order coefficient,Delta of 4th order coefficient,Delta of 5th order coefficient,labels
-199.8229458,35.64126154,-24.96627309,0.039509873,-18.39978919,-7.472558906,-16.35300989,-13.60031578,-16.96420626,-10.36299264,-9.125087389,-4.461021974,-9.766993302,-7.136693783,-6.988905181,-1.432830264,-9.786914989,4.384993261,3.583234243,6.726799726,male_angry
-283.0666199,43.12422562,-37.42705536,2.931675911,-26.81194496,-7.682998657,-27.06369019,-16.12364388,-24.74959564,-8.118404388,-11.74515629,-1.711021662,-14.66553402,-7.088793278,-9.872422218,-0.128907159,-12.00178719,12.7026329,1.646600604,12.68096066,male_angry
-274.4975891,42.27052689,-31.35742188,11.27844143,-13.98953247,-6.902413368,-18.68286896,-4.516512394,-25.41777039,-9.862780571,-11.66978264,-9.515917778,-10.31126499,-1.934167385,-12.34519672,-2.548785925,-21.03489685,-6.180858612,-10.15850258,-7.829905987,male_angry
-200.7145121,26.14002754,-9.536562236,3.906059337,-4.032401628,-7.002036962,-6.483203604,-3.288720232,-12.17148095,-8.409838212,-4.921349283,-7.397475648,-3.121419739,-3.279136198,-5.772651185,-4.412293777,-12.39455908,-6.458159456,-5.564589679,-7.717479676,male_angry
-328.9837341,36.65735245,-35.90654755,10.61160851,-17.00175476,-7.654633045,-20.37731934,-6.961401463,-28.4564991,-6.604697227,-14.16633224,-8.467565536,-8.685340881,-2.250705719,-14.34499359,-6.663948536,-24.23508453,-2.221931696,-13.47759342,-7.691398144,male_angry
-281.5203857,44.14965439,-24.38956261,10.91552067,-16.25788498,-6.380270004,-18.55330086,-3.082988977,-27.60890007,-6.777215004,-8.696020126,-7.552790165,-6.796735287,-3.220240593,-13.27808666,1.621153235,-18.25304604,0.240106717,-8.362511635,-3.23978281,male_angry
-172.0135558,19.89863912,-3.13186668,3.075911904,-5.909504192,-7.291718912,-6.688067101,-5.199158111,-11.09307358,-5.640414012,-2.781668504,-3.794801906,-1.783497803,-2.631599011,-5.249050388,-3.058005569,-7.678038694,-1.766423785,-1.732091083,-3.370952985,male_angry
-335.7533569,42.35797882,-24.83082199,9.301804543,-20.86734962,-9.023147583,-20.1661129,-5.716425419,-29.72374535,-3.634790659,-10.15921783,-6.695802689,-6.743812561,-5.774390221,-12.14851189,-2.018198967,-19.7156353,3.494243145,-10.39630699,-1.211042643,male_angry
-185.6674957,29.84721375,-37.99416733,2.594017029,-18.6940937,-7.52743578,-30.12056923,-13.40966225,-26.83067322,-11.11021709,-8.697703362,-8.622754097,-13.48955536,-3.374789476,-8.399624825,2.181793928,-11.18350029,9.158115387,6.918266773,7.469223499,male_angry
-151.615039,25.57080048,-28.01410126,-1.144151066,-13.31943964,-9.415355629,-23.05083213,-12.45512006,-20.89887715,-10.62052614,-3.77989299,-8.20804835,-9.361082278,-3.398827812,-5.74393826,0.396369796,-7.323309643,7.807139185,9.022379835,7.048761587,male_angry
-242.8220825,28.57176208,-43.2767868,1.75049448,-22.37394714,-8.193778038,-34.92772293,-14.23420334,-30.37290192,-5.752732754,-9.035449028,-9.08633709,-11.90754986,-1.607574224,-7.723771095,3.194427252,-8.231275558,15.53807163,3.400815725,6.906375885,male_angry
-514.4949951,79.34105682,-5.096193314,20.46010971,7.782547474,-2.037909269,-8.897498131,-9.443023682,-20.54252434,-0.927435756,-8.362978935,0.160694957,0.318649322,-5.638955116,-2.445052862,7.031225681,-10.33860111,-2.516875267,-4.216227055,-1.480100036,male_fear
-329.237871,28.16113078,9.056128567,7.696194345,3.227518216,-1.626956712,-3.464089109,-7.681211126,-9.751565157,-5.948269814,-3.722653314,-1.926840403,-1.108245477,-3.812148741,-2.106267449,1.061479095,-4.133236425,-4.794933048,-1.171592859,-3.314615368,male_fear
-572.6686401,77.4837265,-8.188294411,20.17466354,2.982685089,-4.630211353,-12.57777977,-14.5993042,-23.49353981,-0.404693425,-9.633192062,2.924033642,-2.553688049,-6.273206711,-0.263942361,3.008486509,-14.47298717,-2.022360563,-5.435951233,-5.185176373,male_fear
-525.6494141,80.8507843,-12.32915401,14.79032421,3.459017992,-4.179512978,-13.87546349,-15.29489326,-25.76663399,-3.936117649,-7.271343231,-7.195571423,-2.774660349,-8.217503548,-5.472582817,4.796242237,-13.14789295,-5.240614891,-5.78467083,-3.53772831,male_fear
-389.7439741,40.9377547,4.059293315,8.088410526,3.053725125,-3.961111677,-8.001613149,-12.63844392,-15.43894634,-7.62350588,-4.267885761,-5.208562905,-2.023305218,-5.123870705,-3.049055971,1.778551978,-6.614615294,-6.320370875,-1.635355514,-5.22681485,male_fear
-581.5407104,77.95404816,-15.355299,14.27736187,-1.496701002,-6.755617142,-18.1728878,-18.10896683,-25.72310829,-2.307819605,-9.554309845,-6.290864944,-2.909937859,-8.630173683,-2.709452391,2.466814995,-15.21244907,-2.884226084,-5.559547424,-4.960653305,male_fear
-557.9710083,76.04014587,0.555863261,22.72067833,6.441939831,3.665610075,-6.928721905,-7.522852421,-15.87236404,0.301996917,-5.004269123,-0.419738442,-1.214770436,-3.463481426,-3.327422142,4.733638763,-7.434186935,-2.140142679,-1.645526171,3.829695702,male_fear
-404.5850814,36.75147492,9.382964618,11.97905177,5.248318767,0.10763456,-3.640606312,-9.276397339,-9.616724644,-4.257321234,-2.825714727,-1.181881824,-0.656961296,-3.100889896,-2.748315217,0.377370012,-4.737934216,-4.66064301,0.918735922,-0.440071699,male_fear
-611.9782104,72.03922272,-0.413916469,21.01334572,2.629736423,1.209280252,-10.97842312,-12.08351326,-15.32054234,1.143153548,-4.760169029,0.959476829,-3.709293842,-5.914674759,-2.808418989,2.898941517,-8.797460556,-0.811417282,-0.466337144,-2.217789412,male_fear
-528.1323242,86.62580109,-8.976376534,24.90589333,5.887889385,1.27387929,-8.455658913,-11.8978529,-17.79064178,0.275208235,-5.158698082,-0.246177897,-2.820404291,-3.82046175,-1.971542478,1.819687009,-6.791873455,-3.393717766,-2.633332253,3.866546869,male_fear
-382.1453662,34.70018011,9.042164366,10.82635777,5.393370827,0.647871495,-3.955701716,-9.239122674,-9.871304222,-5.069842234,-2.57926162,-1.143816351,-1.752755017,-2.573875035,-2.239491098,0.402253028,-3.756436477,-4.960072164,0.092338753,-1.162910167,male_fear
-591.501709,81.67684937,-10.20256329,26.68377113,3.053811789,1.492597699,-12.98240948,-17.02735519,-19.91473198,1.969213843,-5.364209175,2.544910669,-2.731800556,-2.444237947,-1.578619599,1.981916904,-8.00820446,-2.066334248,1.547337532,0.021781413,male_fear
-399.7194824,44.15873718,-14.86530113,15.32634163,-1.660237908,7.90824461,-9.850284576,-5.652528763,-16.76539612,-1.738267779,-2.952703714,0.84173429,-4.043506622,-0.242517933,-4.325005531,9.418272018,-3.703575134,-3.65046072,-3.659889221,-0.309075922,male_fear
-217.2800025,8.571349056,1.713273281,3.659321875,0.488924897,-0.611637368,-1.770205219,-2.485260204,-2.328598566,-1.714757178,-2.082689895,-1.406131042,-1.093348749,-2.094568432,-2.504931418,-1.153466879,-2.608683311,-3.509104824,-2.713596681,-3.777690267,male_fear
-453.8707275,41.7998848,-15.48319626,17.92700768,-1.744194865,9.122223854,-12.9143877,-6.360940933,-16.61198425,1.760914803,-3.862094879,2.075092077,-4.626645565,-0.340458959,-2.852760077,9.289820671,-8.979068756,-3.618072271,-2.995115757,-3.23682189,male_fear
-322.5619507,60.26947784,-25.64627457,0.00134786,-2.880516052,-1.472608089,-18.0510025,-15.46309566,-26.55972099,-11.19593716,-9.733375549,-9.115449905,-11.95159054,-7.528883934,-11.26241684,4.710986614,-16.0853672,-9.972434044,-6.600118637,-4.482400894,male_fear
-187.0778305,20.48678372,-0.90904363,0.208542124,1.436797212,-1.439287519,-4.920637459,-8.117897102,-9.569415322,-5.851974445,-2.553785761,-3.528654151,-3.633572004,-4.220986048,-3.095186774,-0.877636248,-6.469634624,-6.297516324,-3.034027867,-3.91949552,male_fear
-383.1195374,63.10115814,-30.6594944,1.566102386,-6.043936729,-2.850744963,-21.99889755,-17.38593483,-29.6935997,-8.030964851,-10.37711334,-8.416320801,-11.54115486,-5.887206078,-8.406625748,3.914554834,-22.40622902,-6.241150379,-5.981343269,-6.118629456,male_fear
-288.1018677,45.56512833,-26.52723885,1.582502723,-13.32719517,-4.24992466,-18.91232681,-17.83772087,-24.95148849,-10.80924511,-10.17854214,-9.666859627,-13.73197079,-6.4852314,-13.25093555,5.558520794,-17.00412369,-6.362430096,-5.581501007,-0.491475374,male_fear
-177.1870904,23.45542485,-5.086852112,-0.493885354,-3.394603364,-4.883774502,-5.587344225,-7.866992189,-11.35215822,-7.459512889,-3.423605511,-4.764911327,-4.645385179,-3.294336152,-4.476374755,-0.707757209,-8.148284128,-6.286274584,-1.816267964,-2.197978608,male_fear
-348.5835571,45.02323532,-31.77082253,0.45927915,-15.01262379,-4.451334,-22.57541084,-19.09276581,-26.24806976,-8.376572609,-11.68982506,-9.165207863,-12.85968971,-5.503357887,-10.73700809,2.096975803,-22.13062096,-2.219274282,-5.769691467,-0.815884948,male_fear
-331.4410706,57.35188293,-26.1957531,6.106457233,-7.547412872,1.73132956,-21.93318176,-10.83691025,-23.80354881,-12.4798727,-2.01132679,-8.23897171,-13.53250504,-7.097131729,-13.2456646,4.829787254,-17.07168007,-7.910291195,-5.064428806,-5.078313351,male_fear
-167.2730701,18.24678481,0.525815729,0.248057843,-1.149792059,-1.881669247,-4.929352796,-6.167016734,-7.81149613,-5.704791578,-1.133184858,-2.262880958,-4.008870717,-4.766221978,-4.281587568,-1.929210759,-4.434097812,-3.926825939,-2.587213644,-4.978410991,male_fear
-387.9606628,56.31780243,-28.50167084,6.133666515,-10.63328743,0.401537299,-24.49547768,-11.01161003,-27.99546432,-9.774831772,-3.496950388,-9.658237457,-13.31742477,-8.596498489,-10.00827122,4.202929497,-21.1571846,-2.353392124,-4.823356152,-7.955245495,male_fear
-567.505188,87.75835419,-7.593698025,18.13692856,2.076197863,1.773250103,-13.71719456,-7.289990425,-23.25760651,-4.093954086,-3.498419523,-9.759078026,-4.534905434,-8.561898232,-3.941330194,-2.29294014,-12.48749352,-2.627126694,-8.497077942,-2.56232667,male_disgust
-464.9792538,41.32961302,9.620127017,9.0783875,2.508432407,0.694971458,-6.108641799,-8.5538771,-12.03225198,-5.421379398,-2.554945899,-5.372564143,-4.381616185,-5.286776917,-2.956688698,-3.89957196,-7.131890593,-5.084186051,-3.461037726,-5.025972426,male_disgust
-628.1972046,82.83516693,-10.02609921,20.65027809,-0.497772664,1.666291475,-17.79115677,-9.940705299,-26.87643242,-1.35069108,-7.92317152,-9.371148109,-6.095551014,-7.987823486,-4.595401764,-7.088726044,-12.11261845,-2.316677809,-7.461726665,-3.187102079,male_disgust
-529.2810059,77.34494019,-4.472342968,9.31038475,0.914893389,2.621381044,-17.15568733,-6.982113361,-22.76942062,-3.988286972,-3.053355694,-5.998955727,-7.603239059,-4.567538738,-5.819972992,-1.444585323,-11.120821,-1.880351305,-5.278824329,0.923979342,male_disgust
-421.3420505,33.27950186,8.898472216,4.38292229,1.112707171,-0.261249471,-6.505864145,-7.854349514,-10.47293317,-4.956993447,-2.692192572,-4.584049243,-4.893635145,-3.861328264,-1.575534784,-3.236048599,-6.164260442,-4.073620301,-2.439866509,-3.246976515,male_disgust
-586.640686,76.06700897,-6.698206902,10.43352699,-2.651123047,2.313730717,-20.99521828,-8.866947174,-24.67944527,-0.358238459,-5.487038612,-5.582857609,-9.691300392,-2.954563618,-5.818282604,-3.605061054,-11.02837181,-0.801056564,-4.706715107,-1.986426234,male_disgust
-578.9893799,89.16338348,1.007187366,23.78841209,-0.970579505,7.534402847,-10.37333202,-14.01307869,-13.72434235,-1.376904964,-7.116289616,-2.996771336,-4.137004852,-4.94964838,-4.340165138,2.156434536,-12.23718166,-0.76569736,-5.198899269,-2.178640604,male_disgust
-545.9168759,76.25004268,5.824854106,20.29661286,0.855653144,6.200762371,-9.312992188,-14.67874506,-12.27828422,-2.779031888,-6.294787809,-3.674323972,-3.533282663,-5.336534346,-3.605762011,0.916604478,-10.56773808,-2.961479698,-3.541986439,-4.565850822,male_disgust
-636.3214722,87.90608978,0.75511384,24.64897919,-5.70203352,7.4698596,-17.00278091,-15.6795969,-15.03850079,-0.783739984,-8.278154373,-2.805261135,-6.302807808,-4.43514061,-2.72533083,0.125989333,-12.84926033,0.709222972,-7.727012634,-6.275462151,male_disgust
-569.2381592,85.88104248,-5.149456024,18.13303566,-3.906393766,7.551139355,-11.72810268,-13.47990227,-14.5876627,-0.094675541,-2.763341665,-3.991270542,-3.497745752,-7.653496265,-4.526371002,2.048324823,-11.47329521,-2.004832029,-4.23554039,-1.158809185,male_disgust
-490.6114902,54.59680481,8.4240839,9.346302259,-0.621959346,4.688446706,-9.199957358,-12.68984717,-11.2676877,-2.550464635,-1.488020787,-3.770414505,-3.646104226,-6.534301627,-3.723214797,0.221729259,-8.658804362,-4.624413347,-1.502007797,-3.211520633,male_disgust
-624.5534058,84.28285217,-3.836822748,16.25732422,-7.943148613,7.694565773,-16.36666679,-14.53111744,-16.18741798,1.841109037,-4.128211498,-3.933880329,-3.850832701,-7.606449127,-1.809571385,-0.401839525,-12.03513336,-1.025285244,-5.524549007,-5.769617081,male_disgust
-418.2648315,50.44741821,-7.130102634,-0.37549445,-15.54108334,-0.973851323,-20.71019745,-16.02566147,-22.17259979,-10.01384354,-10.0597496,-2.516311407,-13.06674194,-5.28570652,-9.872033119,-6.123427391,-12.23738956,-2.053416252,-12.90205669,-4.171580791,male_disgust
-288.985364,21.17827169,4.695912728,0.037672532,-5.09645038,-2.512100537,-7.098355715,-7.771488715,-9.38516545,-6.047235008,-3.324798787,-2.004784319,-3.635103595,-3.186153771,-3.565916792,-4.507535356,-4.748571512,-3.414636611,-5.629009054,-4.060478843,male_disgust
-471.0421753,47.62721634,-10.27468204,-2.10921216,-17.34357643,-1.765000463,-25.93600273,-16.56817436,-22.65750122,-7.328604698,-10.70051575,-3.001655102,-13.9804306,-3.011371851,-10.81461906,-6.837956429,-11.42909908,-3.300835848,-14.08183479,-4.244893551,male_disgust
-406.8330078,58.41457748,-11.63644886,5.031357288,-14.8240118,-6.624313354,-27.10630035,-17.73719597,-15.53925037,-7.696437359,-11.84692287,-8.341467857,-13.49907303,-12.30243778,-8.505628586,-0.110702135,-16.59712219,0.263826013,-10.04381752,-4.634498119,male_disgust
-285.9242068,27.72616934,5.769301805,3.028125269,-5.196865269,-5.039363106,-11.38613653,-10.45978188,-7.981957825,-5.359460407,-5.690349973,-4.093032705,-5.646640881,-6.956939629,-2.01514568,-1.823990898,-4.915011707,-1.689944735,-2.878779413,-4.128699893,male_disgust
-464.7890015,55.05665588,-12.09674835,4.324489117,-19.02793312,-8.924499512,-32.20698929,-18.02612877,-16.21717644,-6.656345844,-12.35455513,-7.956227303,-14.49487209,-11.38577175,-5.923231602,-3.66689992,-15.58170891,2.872330427,-11.58970833,-3.161509991,male_disgust
-409.7554321,65.10733795,7.568748951,1.599501491,-15.47833157,4.466222763,-22.48261833,-21.36020088,-11.23428535,-10.258605,-17.15690613,-0.369369,-14.08257389,-13.35051441,-10.65064526,-4.358199596,-22.07543945,-4.03481245,-10.25259399,-5.481301785,male_disgust
-311.5568043,31.54751645,11.68379376,1.457494708,-7.347166601,-0.515339071,-10.64751105,-11.98561316,-4.911594153,-7.207167845,-7.777295245,1.062535473,-6.915161401,-7.411407988,-3.643006901,-5.672445988,-10.01061002,-4.423153605,-5.118089997,-3.817158974,male_disgust
-466.9134827,63.67781448,4.174792767,-2.750287533,-18.68111992,2.849336863,-30.71404839,-21.51824379,-13.14504337,-11.87898827,-17.46518326,-0.047920737,-19.83030891,-12.22807121,-8.668418884,-7.681381226,-21.81285095,-1.03528285,-11.97190285,-6.947865009,male_disgust
-409.9920044,58.15725327,-4.691598892,7.723453999,-9.998408318,-2.692204475,-22.61929893,-21.50861359,-14.5401907,-8.469982147,-16.13712502,-6.220215797,-14.55500603,-7.521361351,-9.132326126,1.889544725,-14.76182747,-2.192409754,-7.273742199,-4.158788204,male_disgust
-334.4679711,37.69253391,6.121155686,3.927958656,-3.519949532,-2.406996809,-16.31882581,-17.28821386,-10.11007729,-7.321113243,-11.0298081,-4.92455782,-8.47733377,-5.81197748,-3.818346551,-0.614817434,-7.980807361,-3.215551062,-3.79995904,-4.694485116,male_disgust
-470.6729126,55.39894867,-4.884168148,6.080453396,-12.38008118,-3.529587984,-26.36427307,-21.48853874,-14.90322971,-8.478035927,-15.49413013,-5.033937454,-14.40531921,-6.76407814,-7.133422852,-1.444998622,-16.20206451,0.803252697,-8.712909698,-3.67903614,male_disgust
-605.4788208,74.33296967,-2.803524971,13.33805084,4.084433079,-1.4326334,-10.23579788,-7.021920681,-15.2249918,-6.178032875,-2.268234015,-5.37492609,-2.924821854,-4.937177181,-7.902480602,1.73984468,-12.91058826,-3.694813728,-5.091534615,-2.743735313,male_surprise
-411.2239871,30.5653325,8.515901655,8.503407545,3.963129049,-1.975295288,-4.608423574,-7.214129065,-8.515651735,-5.843204268,-2.748537629,-2.799112326,-2.794756894,-3.492025829,-2.794803824,-1.502867847,-5.117831113,-3.79823112,-1.60299741,-3.410129263,male_surprise
-661.6958618,73.27209473,-5.616956234,13.62210083,0.206105098,-3.61187315,-12.7119751,-8.659087181,-16.82817459,-3.667809725,-3.581497431,-6.588749886,-3.892054558,-6.435754776,-5.891588211,-0.268877149,-14.12553215,-1.557230949,-5.259120941,-4.191707134,male_surprise
-635.7348633,70.79350281,-6.31889534,15.41286182,7.097548962,-0.977211654,-10.05021572,-6.134046555,-14.66129303,-0.408100694,-3.048631907,-6.112038136,-2.08887434,-4.483922958,-8.133713722,3.434947252,-9.078554153,-1.79515636,-1.43393147,-0.147940829,male_surprise
-379.9773811,23.52132554,6.854780397,6.638479144,4.356678738,-0.830546005,-3.930153261,-6.714615057,-6.437825525,-3.264472847,-3.033231625,-2.994047687,-1.502642792,-2.935944338,-2.678118398,-0.136821334,-3.440184043,-2.426232371,0.288818526,-2.281139895,male_surprise
-698.5269775,69.35804749,-8.167710304,17.17595291,4.272535801,-3.452733755,-12.49891472,-7.929365635,-15.52196884,1.174757481,-5.821262836,-5.545781612,-1.73070085,-6.732114792,-6.511610985,1.876490593,-10.66264153,0.407462806,-1.145532727,-3.18153882,male_surprise
-588.5460205,82.10023499,-2.855730295,20.40207672,2.330540657,0.448604465,-8.162778854,-8.469114304,-18.11219788,-1.736246705,-3.422795534,-3.544923782,-4.991311073,-6.086258411,-5.333781719,2.925329685,-11.32001972,-3.092009068,-3.139781475,-0.10699182,male_surprise
-409.0877297,33.34151109,12.06027841,10.8123772,0.824332815,-1.719518966,-2.733415927,-7.677735597,-8.233909548,-4.516734807,-2.821161298,-2.484356028,-2.760218734,-3.815162782,-2.161651923,-0.399536221,-5.200554833,-3.830995107,-0.295273065,-2.92558568,male_surprise
-644.8902588,77.73931122,-3.613738298,21.12283325,-1.765145779,-1.146775365,-11.8994751,-11.9480381,-18.42906761,-0.027480792,-3.969946623,-4.043822289,-6.277152538,-4.699277878,-1.507979155,-0.335363835,-12.74057579,-1.28578651,-2.36476326,-4.08520937,male_surprise
-614.7694702,66.51641083,-4.639191151,12.95155144,-2.782055616,-2.884865046,-7.792171955,-7.221171856,-14.43535519,-5.001186848,-3.28057909,-6.575667381,-3.223356724,-4.955629826,-7.137145519,2.847260714,-12.76455307,-3.76346302,-3.660752535,-1.713212729,male_surprise
-435.3355447,35.57376262,5.961272034,7.941714902,-0.917076057,-4.505993248,-5.657876023,-8.537188788,-9.570849901,-5.74063232,-3.084945273,-4.524958466,-3.48416185,-4.121589475,-3.195259705,-0.09582057,-7.129837464,-5.285915883,-0.526992244,-3.254494765,male_surprise
-678.687439,66.45291901,-7.358128071,13.25121212,-6.189323425,-2.46420455,-11.62890911,-10.46074581,-17.16318512,-3.625465155,-3.890423775,-7.435362339,-3.773952007,-7.22237587,-4.932728291,0.199443623,-14.52906322,-1.94963789,-5.46690321,-4.435193539,male_surprise
-536.5181885,73.27584839,-9.995141983,14.36541557,3.086136341,-1.124989867,-13.63905716,-6.294755936,-17.57680893,-4.117860794,-1.764084935,-8.495228767,-2.068025589,-3.043483019,-8.847105026,3.116859674,-13.94456577,-4.04571867,-6.345145226,-4.401661873,male_surprise
